FTEK,20101105,6.41,6.57,6.33,6.53,184700
FTLK,20101105,6.29,6.42,6.19,6.42,129600
FTNT,20101105,30.4,31.55,30.4,31.29,652000
FTWR,20101105,4.79,4.82,4.57,4.68,269000
FUBC,20101105,6.04,6.1,5.94,5.96,63000
FUEL,20101105,1.5,1.5,1.46,1.48,15700
FULL,20101105,8.31,8.4,8.3,8.4,12600
FULT,20101105,9.31,9.65,9.25,9.41,1179900
FUNC,20101105,4.15,4.68,4.11,4.68,12500
FUND,20101105,7.09,7.28,7.08,7.13,63100
FUQI,20101105,7.68,7.79,7.56,7.65,435300
FURX,20101105,11.59,11.67,11.37,11.65,126200
FWLT,20101105,25.38,27.32,25.33,27.21,5737400
FWRD,20101105,28.03,28.42,27.84,28.37,150400
FXCB,20101105,10.1,10.39,10,10.32,60000
FXEN,20101105,5.52,5.69,5.48,5.58,208600
GABC,20101105,18.61,18.61,17.82,18.41,21300
GAGA,20101105,9.9,9.98,9.5,9.6,137500
GAI,20101105,10.05,10.25,9.98,10,12400
GAIA,20101105,7.6,7.65,7.39,7.45,22100
GAIN,20101105,7.73,8,7.58,7.63,54600
GAME,20101105,6.44,6.46,6.17,6.3,858600
GASS,20101105,4.82,4.97,4.82,4.86,16400
GBCI,20101105,13.65,14.1,13.51,13.71,374400
GBDC,20101105,16.42,16.42,16.05,16.26,28000
GBLI,20101105,19.2,19.37,18.74,19.05,26800
GBNK,20101105,1.5,1.5,1.45,1.48,36800
GCBC,20101105,17.57,18.5,17.57,18.5,2200
GCFB,20101105,1.94,2.05,1.9,2,10700
GCOM,20101105,8.73,8.96,8.57,8.9,46500
GEDU,20101105,8.54,8.7,8.18,8.19,490400
GENC,20101105,7.17,7.3,7.15,7.21,3800
GENT,20101105,5.75,5.84,5.41,5.68,102100
GENZ,20101105,71.56,71.8,71.01,71.69,4584900
GEOI,20101105,18.6,19.18,18.54,18.93,78000
GEOY,20101105,45.39,45.66,45.23,45.6,139800
GERN,20101105,5.64,5.7,5.53,5.6,663200
GFED,20101105,4.88,4.88,4.88,4.88,200
GFN,20101105,2.14,2.15,1.98,2,3800
GFRE,20101105,9.31,9.5,9.24,9.37,253100
GGAL,20101105,16.16,16.52,15.81,16.34,1399700
GHDX,20101105,14.64,14.83,14.3,14.79,396500
GIFI,20101105,24.8,25.42,24.39,25.29,46400
GIGA,20101105,2.2,2.34,2.2,2.34,11700
GIGM,20101105,1.61,1.72,1.61,1.7,507100
GIII,20101105,27.89,29.66,27.88,29.53,230800
GILD,20101105,39.53,39.59,38.56,38.95,11515400
GILT,20101105,5.3,5.31,5.26,5.3,22600
GIVN,20101105,15.45,16.41,15.36,15.83,138700
GKNT,20101105,2.15,2.15,2.06,2.11,478700
GKSR,20101105,28.58,28.89,27.09,28.74,38300
GLAD,20101105,11.67,11.7,11.52,11.67,84200
GLBC,20101105,13.05,13.08,12.75,12.81,179300
GLBL,20101105,6.03,6.2,5.87,6.18,1168000
GLCH,20101105,2.22,2.41,2.16,2.39,842500
GLDC,20101105,3.4,3.4,3.35,3.4,4300
GLDD,20101105,6.85,7.15,6.84,7.14,709800
GLGL,20101105,8.13,8.2,8.12,8.14,2400
GLNG,20101105,13.67,14.01,13.59,13.95,297400
GLOI,20101105,2.29,2.4,2.29,2.35,6600
GLPW,20101105,17.81,17.96,17.5,17.96,1500
GLRE,20101105,29.43,29.76,28.98,29.68,68900
GLUU,20101105,1.7,1.75,1.66,1.73,130700
GMAN,20101105,10.41,11.79,10.32,10.85,99200
GMCR,20101105,33.96,35.25,33.95,34.63,3077400
GMET,20101105,0.72,0.72,0.71,0.71,26500
GMETP,20101105,9.6,9.6,9.6,9.6,100
GMTC,20101105,0.29,0.29,0.26,0.27,51100
GNCMA,20101105,10.99,11.14,10.92,10.97,84600
GNET,20101105,6.43,6.93,6.43,6.87,41700
GNMK,20101105,4.67,4.67,4.16,4.23,9300
GNTX,20101105,21.44,22.16,21.38,22.1,2109000
GNVC,20101105,0.53,0.53,0.51,0.53,293300
GOLD,20101105,96.94,97.88,95.76,97.01,989700
GOLF,20101105,3.02,3.02,3.01,3.01,1600
GOOD,20101105,18.93,19.16,18.76,18.95,34900
GOODP,20101105,24.54,24.89,24.51,24.52,2500
GOOG,20101105,623.18,625.49,621.11,625.08,1766500
GPIC,20101105,5.9,6.54,5.56,6.38,46700
GPOR,20101105,17.92,18.42,17.63,17.95,499700
GPRC,20101105,3.84,4.15,3.84,4,29100
GPRE,20101105,11.83,11.92,11.68,11.81,365100
GPRO,20101105,49.25,49.42,48.89,49.2,259000
GRAN,20101105,0.76,0.8,0.76,0.77,16900
GRID,20101105,31.92,32.13,31.92,32.02,2200
GRIF,20101105,25.92,27.97,25.74,27.72,16200
GRMH,20101105,1.4,1.45,1.33,1.4,16600
GRMN,20101105,31.71,31.87,30.87,31.17,2659100
GRNB,20101105,3.87,3.89,3.74,3.74,40500
GROW,20101105,8.41,8.44,8.25,8.31,109400
GRRF,20101105,2.78,2.82,2.76,2.77,62800
GRVY,20101105,1.66,1.8,1.61,1.71,100100
GSAT,20101105,1.68,1.75,1.61,1.73,225300
GSBC,20101105,23.99,24.17,23.86,23.91,8000
GSIC,20101105,25.36,25.74,25.36,25.73,693300
GSIT,20101105,7.1,7.18,7.03,7.17,364100
GSM,20101105,16.4,16.9,16.27,16.88,678300
GSOL,20101105,8.5,8.54,8.31,8.43,42400
GTEC,20101105,14.49,14.49,13.71,13.71,57100
GTIM,20101105,0.75,0.75,0.71,0.75,12100
GTIV,20101105,24.96,25.14,24.7,25.04,180400
GTLS,20101105,24.71,24.9,24.07,24.82,224000
GTSI,20101105,4.52,4.54,4.5,4.54,14200
GTXI,20101105,2.81,2.88,2.8,2.8,180400
GUID,20101105,6.26,6.27,6.21,6.25,127000
GULF,20101105,16.71,16.75,16.61,16.75,4800
GXDX,20101105,16.99,18.3,16.34,18.22,878900
GYMB,20101105,65.21,65.24,65.15,65.23,702100
GYRO,20101105,77,77,77,77,1900
HA,20101105,7.3,7.37,7.14,7.2,667500
HAFC,20101105,1.17,1.2,1.15,1.2,1114600
HAIN,20101105,25.92,26.5,25.92,26.41,711900
HALL,20101105,9.45,9.5,9.37,9.47,23100
HALO,20101105,7.54,7.66,7.43,7.49,323900
HANS,20101105,50.82,52.54,50.23,51.54,1615200
HARL,20101105,14.82,15,14.63,14.99,5200
HAST,20101105,6.68,6.75,6.35,6.56,20300
HAUP,20101105,2.31,2.35,2.23,2.27,56600
HAVNP,20101105,11.5,11.5,11.3,11.3,2400
HAWK,20101105,10.2,10.93,10.1,10.31,214800
HAYN,20101105,38.87,38.87,38.15,38.35,18300
HBAN,20101105,5.8,6.1,5.76,5.94,19343000
HBANP,20101105,1080.1,1093.99,1080.1,1090,100
HBCP,20101105,13.75,13.75,13.69,13.72,5900
HBE,20101105,6.98,6.98,6.96,6.98,2200
HBHC,20101105,33.2,33.94,32.6,33.42,129200
HBIO,20101105,4.03,4.1,3.99,4.1,28600
HBNC,20101105,24.3,24.99,24.25,24.99,1000
HBNK,20101105,10.15,10.25,10.15,10.25,4400
HBOS,20101105,8.72,8.73,8.44,8.61,4300
HCBK,20101105,11.93,12.09,11.84,11.98,5120800
HCCI,20101105,10.12,10.12,9.95,9.95,500
HCII,20101105,7.55,7.85,7.55,7.84,17100
HCIIW,20101105,0.75,0.75,0.75,0.75,3000
HCKT,20101105,4.01,4.15,3.96,4.13,52000
HCSG,20101105,24.91,25.05,24.66,24.74,182900
HDNG,20101105,8.15,8.22,8.02,8.2,24300
HDSN,20101105,1.63,1.72,1.63,1.68,74700
HEAT,20101105,6.76,6.9,6.67,6.89,274800
HEES,20101105,10.48,10.56,10.22,10.29,43800
HELE,20101105,24.79,25.21,24.68,25.16,140400
HEOP,20101105,3.29,3.4,3.25,3.38,14100
HERO,20101105,2.65,2.66,2.57,2.65,2230800
HEV,20101105,4.13,4.7,3.99,4.6,3302400
HFBC,20101105,9.05,9.09,9.05,9.09,15700
HFFC,20101105,10.5,10.95,10.22,10.9,9100
HFWA,20101105,15.1,15.1,14.79,14.99,16100
HGIC,20101105,37.22,37.33,36.78,36.92,39100
HGSH,20101105,3.98,3.98,3.42,3.65,7000
HGSI,20101105,26.34,26.4,25.17,25.31,4230600
HHGP,20101105,3.85,3.87,3.74,3.85,99200
HIBB,20101105,27.79,28.42,27.67,27.68,197700
HIFS,20101105,39.2,40.94,39.2,40.41,500
HIHO,20101105,2.69,2.9,2.65,2.65,11100
HILL,20101105,1.91,1.97,1.88,1.97,247800
HIMX,20101105,2.38,2.4,2.35,2.39,146200
HITK,20101105,23.01,23.18,22.4,22.48,54800
HITT,20101105,54.58,54.93,54.12,54.87,150600
HLCS,20101105,0.48,0.49,0.46,0.48,70300
HLIT,20101105,6.88,6.88,6.72,6.78,563900
HLYS,20101105,2.67,2.72,2.66,2.7,68900
HMIN,20101105,45.61,46.88,44,45.94,1031000
HMNA,20101105,0.7,0.7,0.7,0.7,1300
HMNF,20101105,3.02,3.14,3.02,3.14,1700
HMPR,20101105,0.92,0.92,0.84,0.86,27600
HMSY,20101105,59.82,61.12,59.67,61.07,307000
HNRG,20101105,12.24,12.25,12,12.04,6600
HNSN,20101105,1.57,1.61,1.53,1.56,658200
HOFT,20101105,11.22,11.55,11.09,11.26,21300
HOGS,20101105,25,25,22.8,22.91,434100
HOKU,20101105,2.99,3.08,2.82,3.03,314600
HOLI,20101105,14.02,14.18,13.99,14.05,162400
HOLL,20101105,1.24,1.28,1.23,1.27,60900
HOLX,20101105,16.04,16.05,15.82,15.83,3249200
HOMB,20101105,21.85,22.22,21.77,21.99,74200
HOME,20101105,12.46,12.46,12.25,12.28,26100
HOOK,20101105,6.68,7.69,6.68,7.38,248500
HOTT,20101105,5.91,6,5.88,5.9,301900
HOVNP,20101105,6.8,7.25,6.76,6.86,3000
HPCCP,20101105,25.43,25.9,25.43,25.9,3500
HPJ,20101105,4.18,4.29,4.08,4.19,68400
HPOL,20101105,0.8,0.91,0.8,0.86,32100
HRBN,20101105,21.93,22.04,21.55,21.78,233800
HRLY,20101105,17.05,17.1,16.9,17,55300
HRZN,20101105,14.75,14.99,14.6,14.85,163600
HSFT,20101105,28.75,28.75,27.76,27.95,152700
HSIC,20101105,57.77,57.78,57.01,57.39,515000
HSII,20101105,23.17,23.88,23.14,23.78,94100
HSKA,20101105,0.46,0.46,0.45,0.45,140800
HSNI,20101105,26.11,27.02,26.11,26.24,1211900
HSTM,20101105,6.66,6.84,6.38,6.6,84900
HSWI,20101105,6.09,6.22,6.09,6.16,7200
HTBK,20101105,3.79,3.9,3.6,3.85,76900
HTCH,20101105,3.24,3.24,3.16,3.17,171200
HTCO,20101105,9.59,9.75,9.59,9.74,30400
HTGC,20101105,10.81,10.98,10.64,10.91,308500
HTHT,20101105,21.51,22.38,21.5,21.8,207100
HTLD,20101105,15.32,15.56,15.32,15.47,460400
HTLF,20101105,16.89,17.24,16.55,16.96,11500
HTWR,20101105,71.65,73.5,71.04,72.5,82000
HUBG,20101105,33.83,33.94,33.39,33.57,142300
HUGH,20101105,33.79,35.15,33.1,34.98,42100
HURC,20101105,19.69,19.88,19.68,19.77,4400
HURN,20101105,22.32,23.27,22.02,22.95,203700
HUVL,20101105,19.97,19.97,19.43,19.9,36400
HWAY,20101105,11.01,11.36,10.98,11.32,653800
HWBK,20101105,9.6,9.7,9.5,9.5,2300
HWCC,20101105,12.25,12.54,12.25,12.45,71300
HWKN,20101105,39,39,37.65,38.41,19300
HYGS,20101105,3.75,3.78,3.73,3.74,8800
IAAC,20101105,23,23.19,22.88,23.04,34300
IACI,20101105,27.96,28.72,27.93,28.58,1195600
IART,20101105,43.86,44.05,43.11,43.36,105300
IBB,20101105,89.24,89.24,88.12,88.61,640700
IBCA,20101105,2.22,2.38,2.22,2.3,161200
IBCP,20101105,1.62,1.64,1.37,1.51,157600
IBCPO,20101105,13.07,13.07,13.07,13.07,200
IBKC,20101105,54.25,54.97,53.91,54.22,182300
IBKR,20101105,18.81,19.19,18.77,19.08,504800
IBNK,20101105,0.55,0.62,0.55,0.58,59700
IBOC,20101105,19.09,19.87,18.98,19.15,364100
ICAD,20101105,1.29,1.55,1.29,1.48,546100
ICCC,20101105,3.06,3.14,3.06,3.13,900
ICFI,20101105,27.39,28.13,27.15,27.6,130100
ICGE,20101105,13.25,13.31,12.82,12.89,219000
ICGN,20101105,1.36,1.36,1.26,1.26,15900
ICLK,20101105,5.8,5.99,5.5,5.93,261000
ICLN,20101105,17.66,17.66,17.4,17.48,6700
ICLR,20101105,20.17,20.27,19.75,20.09,1868600
ICOG,20101105,1.64,1.71,1.57,1.69,110100
ICON,20101105,17.27,17.38,17.03,17.14,731400
ICOP,20101105,1.83,2.05,1.7,1.8,64200
ICUI,20101105,36.82,37.08,36.76,36.98,27700
IDCC,20101105,35.52,35.69,34.12,34.36,907000
IDIX,20101105,4.33,4.33,4.18,4.29,331000
IDRA,20101105,2.82,2.86,2.65,2.75,33200
IDSA,20101105,14.7,15.1,14.53,15.09,66000
IDSY,20101105,2.33,2.65,2.32,2.55,305400
IDTI,20101105,6.19,6.33,6.16,6.32,2825300
IDXX,20101105,61.58,61.84,61,61.81,215200
IESC,20101105,3.82,3.85,3.63,3.71,21000
IFAS,20101105,33.62,33.66,33.5,33.65,6400
IFEU,20101105,32.14,32.37,32.14,32.3,6700
IFGL,20101105,33.36,33.43,33.16,33.41,36400
IFNA,20101105,41.19,42.66,41.19,42.15,1700
IFON,20101105,0.84,0.85,0.82,0.84,14700
IFSIA,20101105,15.47,15.64,15.19,15.56,167400
IFSM,20101105,38.2,38.27,38.05,38.08,3200
IGLD,20101105,26.43,26.49,26.43,26.44,8700
IGOI,20101105,2.25,2.85,2.25,2.69,2544600
IGOV,20101105,107.93,108.13,107.81,107.91,3800
IGTE,20101105,20.94,20.94,20.61,20.86,368900
III,20101105,1.96,2.12,1.9,2.06,84300
IIIIU,20101105,4.68,9.89,4.68,8.73,65500
IIIIW,20101105,0.01,0.024,0.008,0.0198,394100
IIIN,20101105,9.15,9.15,8.87,8.96,54600
IIJI,20101105,5.3,5.36,5.29,5.3,9700
IILG,20101105,15.59,15.99,15.59,15.92,183800
IIN,20101105,4.5,4.55,4.4,4.55,3900
IIVI,20101105,41.34,41.68,41.16,41.63,90700
IKAN,20101105,1.15,1.19,1.06,1.12,476800
IKNX,20101105,7.4,7.6,7.4,7.6,1000
ILMN,20101105,55.81,56.52,55.73,56.29,1035100
IMAX,20101105,21.95,22.2,21.69,21.87,840700
IMGN,20101105,8.01,8.07,7.87,8,475900
IMKTA,20101105,19.87,19.99,19.52,19.86,16600
IMMR,20101105,6.06,6.06,5.27,5.38,487800
IMMU,20101105,3.77,3.79,3.65,3.7,459900
IMOS,20101105,1.32,1.37,1.32,1.36,63100
INAP,20101105,5.1,5.3,4.96,5.29,1979300
INCB,20101105,14.01,14.2,13.63,14.2,3800
INCY,20101105,16.11,16.29,16,16.12,990600
INDB,20101105,25.67,26.17,25.23,25.5,46400
INDY,20101105,33.01,33.1,32.78,33.1,152100
INET,20101105,13.3,13.31,13.29,13.31,166700
INFA,20101105,40.61,41.17,40.39,40.85,484000
INFI,20101105,6.5,6.75,6.32,6.75,18100
INFN,20101105,8.65,8.65,8.39,8.54,1352700
INFY,20101105,69.59,69.6,68.8,68.96,1173200
INHX,20101105,2,2,1.92,1.99,181900
ININ,20101105,26.91,27.58,26.91,27.25,218500
INMD,20101105,8.31,8.32,8.2,8.27,33100
INOC,20101105,1.14,1.14,1.14,1.14,500
INOD,20101105,3.15,3.22,3.11,3.21,27400
INPH,20101105,1.39,1.43,1.34,1.38,22300
INSM,20101105,0.71,0.73,0.71,0.73,310400
INSP,20101105,8.02,8.02,7.33,7.7,1787600
INSU,20101105,22.51,23.15,22.45,22.64,318500
INSW,20101105,6.4,6.4,6.3,6.4,19700
INTC,20101105,21.01,21.29,20.97,21.24,55960400
INTG,20101105,24.99,25.5,24.99,25,400
INTT,20101105,2.59,2.65,2.52,2.65,308600
INTU,20101105,48.86,48.88,47.96,48.45,1722900
INTX,20101105,10,10.26,9.98,10,9800
INVE,20101105,2.38,2.67,2.38,2.6,109300
INWK,20101105,6.53,6.53,6.38,6.51,112000
INXI,20101105,5.89,6.28,5.89,6.11,9300
IOSP,20101105,18.15,19.54,18.15,19.25,275000
IPAR,20101105,18.65,18.77,18.45,18.71,85000
IPAS,20101105,1.25,1.26,1.19,1.2,232700
IPCC,20101105,60.36,61.26,59.89,60.93,32300
IPCI,20101105,2.79,2.85,2.55,2.73,18700
IPCM,20101105,32.21,32.41,31.94,32.08,105300
IPGP,20101105,25.18,25.29,24.96,25.2,143700
IPHS,20101105,34.47,34.55,33.48,34.01,299100
IPSU,20101105,14.2,14.3,13.58,13.75,194000
IPXL,20101105,19.72,19.94,18.57,18.85,807800
IRBT,20101105,20.15,20.25,19.89,20.05,91700
IRDM,20101105,8.74,8.78,8.56,8.69,674600
IRDMW,20101105,2.7,2.7,2.51,2.51,26400
IRDMZ,20101105,1.52,1.54,1.5,1.54,400
IRET,20101105,9,9,8.95,9,170800
IRIS,20101105,9.83,9.88,9.74,9.86,18100
IRIX,20101105,3.68,3.74,3.6,3.74,23000
IRWD,20101105,10.79,10.9,10.58,10.81,97500
ISBC,20101105,12.54,12.73,12.42,12.49,158100
ISCA,20101105,22.89,23.57,22.89,23.5,134400
ISHG,20101105,107.49,107.93,107.49,107.55,2100
ISIG,20101105,6.52,6.92,6.4,6.92,36000
ISIL,20101105,13.26,13.65,13.1,13.64,2911200
ISIS,20101105,9.5,9.95,9.39,9.9,1673100
ISLE,20101105,8.73,8.94,8.45,8.5,139300
ISLN,20101105,25.98,28.11,25.06,27.95,1916300
ISNS,20101105,11.25,12.5,11.25,12.5,19400
ISPH,20101105,7.27,7.27,6.94,7,364800
ISRG,20101105,276.9,279,275.77,278.27,304700
ISRL,20101105,60.3,60.3,59.51,59.51,700
ISSC,20101105,5.9,5.9,5.57,5.66,26100
ISSI,20101105,7.38,7.71,7.36,7.68,632800
ISTA,20101105,4.17,4.25,4.12,4.15,204000
ISYS,20101105,8.79,8.92,8.66,8.81,45100
ITMN,20101105,14,14.05,13.88,13.93,802800
ITRI,20101105,61.42,61.66,60.13,60.71,549800
ITRN,20101105,16.15,16.15,15.8,16.07,11900
IVAC,20101105,12.85,12.91,12.25,12.67,202700
IVAN,20101105,2.8,2.83,2.7,2.72,855300
IXYS,20101105,11.33,11.58,11.19,11.38,86000
JACK,20101105,23.7,23.82,23.33,23.48,774600
JADE,20101105,5.67,5.68,5.5,5.64,522400
JAKK,20101105,19.8,19.95,19.39,19.48,258400
JASO,20101105,9.44,9.53,9.29,9.43,9640500
JAX,20101105,4.57,4.82,4.41,4.48,10600
JAXB,20101105,8,8.2,8,8.2,3900
JAZZ,20101105,13.89,14.83,13.55,14.28,3475400
JBHT,20101105,37.32,37.77,37.06,37.24,1063800
JBLU,20101105,7.34,7.55,7.25,7.54,5873100
JBSS,20101105,13,13.1,12.85,12.92,40100
JCDA,20101105,1.09,1.09,1.03,1.03,8300
JCOM,20101105,27.63,28.24,27.63,28.2,508500
JCS,20101105,12.39,12.39,12.12,12.34,1700
JCTCF,20101105,9.16,9.16,8.9,9.1,9000
JDAS,20101105,26.69,26.69,25.95,26.19,465600
JDSU,20101105,11.02,11.52,10.91,11.4,6095400
JFBI,20101105,3.2,3.45,3.19,3.4,2200
JGBO,20101105,6.88,6.9,6.78,6.8,36000
JJSF,20101105,43.32,43.61,43.02,43.49,31700
JKHY,20101105,28.21,28.23,27.96,28.04,391100
JMBA,20101105,2.36,2.52,2.36,2.47,1007300
JNGW,20101105,4.8,4.8,4.59,4.59,1500
JOBS,20101105,46.26,46.62,44.76,45.04,113500
JOEZ,20101105,1.63,1.72,1.61,1.71,764400
JOSB,20101105,43,44.26,42.83,44.25,290600
JOUT,20101105,14.9,15.12,13.81,15,9800
JOYG,20101105,74.14,75.43,73.87,75.33,1448600
JRCC,20101105,17.01,17.85,16.93,17.77,1406500
JRJC,20101105,8.59,8.59,8.37,8.51,35300
JSDA,20101105,1.27,1.27,1.2,1.26,400100
JST,20101105,14.54,14.69,13.88,14.03,136100
JVA,20101105,4.09,4.09,3.95,4.04,7400
KALU,20101105,46.68,47.12,46.15,46.81,104900
KAMN,20101105,28.82,29.31,28.39,29,125700
KBALB,20101105,6.5,6.69,6.4,6.68,51200
KCAP,20101105,6.99,7.15,6.8,6.92,122700
KCLI,20101105,31.4,31.71,30.93,31.37,8200
KELYA,20101105,15.95,16.25,15.72,15.87,137100
KEQU,20101105,11.5,11.9,11.29,11.8,2800
KERX,20101105,5.31,5.5,5.31,5.38,810500
KEYN,20101105,12.49,12.58,12.4,12.45,55400
KEYP,20101105,5,5.05,4.99,4.99,69600
KEYW,20101105,12.74,12.78,12.43,12.53,42300
KFED,20101105,7.59,7.77,7.57,7.61,7000
KFFB,20101105,9.69,9.7,9.42,9.7,1300
KFRC,20101105,15.51,15.55,15.2,15.52,190200
KGJI,20101105,7.8,7.8,7.16,7.28,39300
KINS,20101105,3.09,3.09,3.09,3.09,700
KIRK,20101105,13.43,13.57,13.13,13.19,186200
KITD,20101105,14.56,14.74,14.31,14.67,214800
KLAC,20101105,37.81,38.14,37.37,37.57,2129900
KLIC,20101105,6.56,6.78,6.47,6.61,1835700
KMGB,20101105,14.85,14.85,14.27,14.41,44500
KNDI,20101105,6.45,6.45,6.13,6.22,237900
KNDL,20101105,9.03,9.13,8.92,9.06,98600
KNOL,20101105,14.57,14.57,14.09,14.25,141400
KNOT,20101105,9.66,9.66,8.95,9.08,270800
KNSY,20101105,28.27,28.52,27.09,27.26,38000
KNXA,20101105,19.52,19.67,18.86,19.53,134400
KONA,20101105,3.81,3.98,3.8,3.97,4900
KONE,20101105,3.3,3.5,3.3,3.3,82000
KONG,20101105,7.46,7.55,7.38,7.4,57200
KOOL,20101105,3.1,3.1,2.95,3,64400
KOPN,20101105,3.7,3.75,3.66,3.73,192400
KOSS,20101105,5.55,5.75,5.45,5.66,12800
KRNY,20101105,8.96,9.04,8.91,8.94,22800
KSW,20101105,3.2,3.25,3.19,3.2,13600
KSWS,20101105,12.25,12.25,12.05,12.19,231600
KTCC,20101105,6.27,6.43,6.22,6.29,48100
KTEC,20101105,14.92,15.03,14.86,14.93,4400
KTOS,20101105,11.88,11.88,11.45,11.79,80000
KUTV,20101105,5.55,5.55,5.06,5.2,35600
KVHI,20101105,13.95,14.08,13.8,13.99,40600
LABC,20101105,14.49,14.49,14.39,14.39,400
LABL,20101105,18.48,18.6,18.05,18.47,89500
LACO,20101105,2.1,2.37,2.1,2.36,31500
LAKE,20101105,9.47,9.65,9.35,9.45,2800
LAMR,20101105,33.5,34.25,33.5,33.77,499500
LANC,20101105,50.84,50.98,50.54,50.84,59700
LARK,20101105,15.97,16.37,15.96,15.96,500
LAVA,20101105,4.43,4.45,4.17,4.24,1244800
LAWS,20101105,24,24.6,23.01,23.38,68200
LAYN,20101105,29.76,30,29.44,29.72,51000
LBAI,20101105,10.14,10.5,10,10.38,39500
LBIX,20101105,2.75,2.8,2.55,2.64,16600
LBTYA,20101105,40,40.14,38.69,39.43,4131700
LBTYB,20101105,40.24,40.24,40.11,40.11,400
LBTYK,20101105,37.96,38,36.55,37.08,1165700
LCAPA,20101105,58.75,59.54,58.64,59.21,363200
LCAPB,20101105,58.75,58.75,58.73,58.73,200
LCAV,20101105,6.32,6.32,6.16,6.2,67200
LCRD,20101105,4.55,4.56,4.21,4.56,56700
LCRY,20101105,9.2,9.2,8.97,9.07,176200
LCUT,20101105,14.7,15.07,14.64,14.92,37500
LDSH,20101105,33.64,33.91,32.52,32.9,68400
LEAP,20101105,11.84,12,11.65,11.78,2358200
LECO,20101105,61.77,62.17,61.58,61.99,125500
LEDR,20101105,1.99,2,1.96,2,2900
LEGC,20101105,7.5,7.88,7.48,7.81,3500
LFUS,20101105,42.87,44.05,42.46,43.28,256400
LGCY,20101105,25.96,26.44,25.81,26.35,169500
LGND,20101105,1.68,1.69,1.66,1.68,518500
LHCG,20101105,26.8,27.3,26.79,27.2,100300
LIFE,20101105,51.62,51.79,51.1,51.55,1735900
LIME,20101105,3.81,3.99,3.75,3.99,39300
LINC,20101105,15.98,16.19,15.3,15.37,287200
LINE,20101105,35.78,36.17,35.06,36.14,1284500
LINTA,20101105,15.03,15.69,14.97,15.28,4980400
LION,20101105,6.68,7,6.68,6.79,17800
LIOX,20101105,3.88,4.04,3.81,3.96,1355600
LIVE,20101105,6.2,8.1,5.76,6.81,182400
LIWA,20101105,11.33,12.1,11.26,12,719600
LKFN,20101105,19.65,20.25,19.6,20.17,58700
LKQX,20101105,22.4,22.66,22.35,22.59,387200
LLEN,20101105,9.01,9.49,8.95,9.43,669900
LLNW,20101105,7,7.2,6.5,6.6,2931200
LLTC,20101105,33,33.24,32.74,32.94,3418600
LMAT,20101105,6.9,6.92,6.63,6.79,16400
LMIA,20101105,16.13,16.51,16.13,16.3,21000
LMLP,20101105,2.13,2.3,2.12,2.15,50900
LMNR,20101105,22.34,22.84,22.04,22.64,16600
LMNX,20101105,17.31,17.98,16.38,16.8,519400
LNBB,20101105,4.67,4.9,4.67,4.9,15800
LNCE,20101105,23.96,23.96,23.41,23.64,98000
LNCR,20101105,26.15,26.3,25.85,26,1238600
LNDC,20101105,6.41,6.44,6.32,6.41,103900
LNET,20101105,2.89,3.02,2.84,3.02,516200
LOAN,20101105,1.38,1.38,1.38,1.38,200
LOCM,20101105,4.4,4.5,4.1,4.36,1010000
LOGC,20101105,0.81,0.81,0.69,0.79,7600
LOGI,20101105,18.98,19.1,18.8,19.07,1234500
LOGM,20101105,40.11,40.26,39.86,40.05,593400
LOJN,20101105,5.01,5.04,4.96,5,94200
LONG,20101105,18.77,20.2,18.77,20.15,50300
LOOK,20101105,2.26,2.28,2.18,2.28,110500
LOOP,20101105,11.08,11.14,11,11.03,100600
LOPE,20101105,18.21,18.39,18.07,18.2,570900
LORL,20101105,61.29,65.57,61.22,63.99,113600
LPHI,20101105,19.19,19.36,19.09,19.32,58000
LPNT,20101105,34.6,34.86,34.5,34.62,259400
LPSN,20101105,9.58,9.79,8.63,9.18,1701400
LPTH,20101105,2.67,2.76,2.67,2.76,7300
LQDT,20101105,16.93,16.99,16.56,16.88,117400
LRAD,20101105,2.38,2.65,2.27,2.57,161300
LRCX,20101105,48.02,48.19,47.4,47.63,1609800
LSBI,20101105,10.78,10.85,10.75,10.85,2200
LSBX,20101105,20.82,20.83,20.82,20.83,900
LSCC,20101105,4.95,5.01,4.79,4.94,2326700
LSTR,20101105,39.16,39.34,38.85,39.08,297800
LSTZA,20101105,65.08,65.2,63.1,64.36,515100
LTBR,20101105,5.59,5.63,5.5,5.59,26900
LTON,20101105,1.39,1.45,1.39,1.45,11400
LTRE,20101105,10.44,10.79,10.31,10.7,16200
LTRX,20101105,3.37,3.41,3.3,3.41,3700
LTXC,20101105,6.5,6.62,6.5,6.59,205500
LUFK,20101105,51.3,51.48,50.63,51.41,242900
LULU,20101105,44.91,48.21,44.87,48.09,2859300
LUNA,20101105,2.03,2.12,1.9,2.04,33900
LVLT,20101105,0.88,0.94,0.88,0.91,12234800
LWAY,20101105,10,10.15,9.98,10.02,44000
LWSN,20101105,9.16,9.24,9.1,9.22,594000
LXRX,20101105,1.68,1.68,1.59,1.63,529100
LYTS,20101105,9.34,9.34,9.08,9.25,82600
MAGS,20101105,3.13,3.15,3.06,3.1,10300
MAIL,20101105,6.51,6.52,6.07,6.12,262900
MAKO,20101105,10.9,11.59,10.89,11.36,483500
MALL,20101105,6.92,6.92,6.2,6.46,285200
MANH,20101105,31.28,31.34,30.99,31,81600
MANT,20101105,40.89,41.63,40.85,41.6,159500
